Tall viser til kolonnenummer:
0=Tid, 1=Lys, 2=VinkelPosMotorA, 
3=HastighetMotorA, 4=joyForward, 
5=joySide, 6=joy2 
0,51,0,0,0,0,False
0.0756840705871582,51,0,0,0,0,False
0.1319739818572998,51,0,0,0,0,False
0.2085189819335938,51,0,0,0,0,False
0.2714149951934814,51,0,0,0,0,False
0.3360359668731689,51,0,0,0,0,False
0.3946518898010254,51,0,0,0,0,False
0.4584610462188721,51,0,0,0,0,False
0.5181620121002197,51,0,0,0,0,False
0.5756080150604248,51,0,0,0,0,False
0.6343529224395752,51,0,0,0,0,False
0.6835160255432129,51,0,0,0,0,False
0.7361218929290771,51,0,0,0,0,False
0.7904210090637207,51,0,0,0,0,False
0.8384358882904053,51,0,0,0,0,False
0.8933188915252686,51,0,0,0,0,False
0.94753098487854,51,0,0,0,0,False
1.007363080978394,51,0,0,0,0,False
1.060025930404663,51,0,0,0,0,False
1.113991022109985,51,0,0,0,0,False
1.166846036911011,51,0,0,0,0,False
1.217483043670654,51,0,0,0,0,False
1.270324945449829,51,0,0,0,0,False
1.317368984222412,51,0,0,0,0,False
1.370441913604736,51,0,0,0,0,False
1.430552959442139,51,0,0,0,0,False
1.480033874511719,51,0,0,0,0,False
1.529340028762817,51,0,0,0,0,False
1.584589004516602,51,0,0,0,0,False
1.636421918869019,51,0,0,0,0,False
1.68970799446106,51,0,0,0,0,False
1.740235090255737,51,0,0,0,0,False
1.79820990562439,51,0,0,0,0,False
1.854372024536133,51,0,0,0,0,False
1.905977964401245,51,0,0,0,0,False
1.958393096923828,51,0,0,0,0,False
2.007744073867798,51,0,0,0,0,False
2.05687403678894,51,0,0,0,0,False
2.107815027236938,51,0,0,0,0,False
2.159270048141479,51,0,0,0,0,False
2.216677904129028,51,0,0,0,0,False
2.264294862747192,51,0,0,0,0,False
2.317790031433105,51,0,0,0,0,False
2.369188070297241,51,0,0,0,0,False
2.423305034637451,51,0,0,0,0,False
2.471843957901001,51,0,0,0,0,False
2.524075984954834,51,0,0,0,0,False
2.580060005187988,51,0,0,0,0,False
2.635500907897949,51,0,0,0,0,False
2.687479019165039,51,0,0,0,0,False
2.737699031829834,51,0,0,0,0,False
2.787288904190063,51,0,0,0,0,False
2.838768005371094,51,0,0,0,0,False
2.887451887130737,51,0,0,0,0,False
2.93673300743103,51,0,0,0,0,False
2.991498947143555,51,0,0,0,0,False
3.041620969772339,51,0,0,0,0,False
3.098036050796509,51,0,0,0,0,False
3.147561073303223,51,0,0,0,0,False
3.198786020278931,51,0,0,0,0,False
3.249969959259033,51,0,0,0,0,False
3.303328990936279,51,0,0,0,0,False
3.34869909286499,51,0,0,0,0,False
3.403588056564331,51,0,0,0,0,False
3.457741975784302,51,0,0,0,0,False
3.510107040405273,51,0,0,0,0,False
3.560647010803223,51,0,0,0,0,False
3.611532926559448,51,0,0,0,0,False
3.664222955703735,51,0,0,0,0,False
3.713901042938232,51,0,0,0,0,False
3.766790866851807,51,0,0,0,0,False
3.819400072097778,51,0,0,0,0,False
3.872688055038452,51,0,0,0,0,False
3.922730922698975,51,0,0,0,0,False
3.976048946380615,51,0,0,0,0,False
4.025764942169189,51,0,0,0,0,False
4.076126098632813,51,0,0,0,0,False
4.129234075546265,51,0,0,0,0,False
4.183372974395752,51,0,0,0,0,False
4.238533973693848,51,0,0,0,0,False
4.287256002426147,51,0,0,0,0,False
4.337317943572998,51,0,0,0,0,False
4.388449907302856,51,0,0,0,0,False
4.439970970153809,51,0,0,0,0,False
4.489455938339233,51,0,0,0,0,False
4.540081977844238,51,0,0,0,0,False
4.588114976882935,51,0,0,0,0,False
4.6457359790802,51,0,0,0,0,False
4.696192026138306,51,0,0,0,0,False
4.745918989181519,51,0,0,0,0,False
4.795675039291382,51,0,0,0,0,False
4.843486070632935,51,0,0,0,0,False
4.894811868667603,51,0,0,0,0,False
4.954092025756836,51,0,0,0,0,False
5.016670942306519,51,0,0,0,0,False
5.066209077835083,51,0,0,0,0,False
5.118191003799438,51,0,0,0,0,False
5.170827865600586,51,0,0,0,0,False
5.225486040115356,51,0,0,0,0,False
5.2759850025177,51,0,0,0,0,False
5.329751968383789,51,0,0,0,0,False
5.377948045730591,51,0,0,0,0,False
5.434233903884888,51,0,0,0,0,False
5.486247062683105,51,0,0,0,0,False
5.531637907028198,51,0,0,0,0,False
5.578840017318726,51,0,0,0,0,False
5.627364873886108,51,0,0,0,0,False
5.677716016769409,51,0,0,0,0,False
5.727511882781982,51,0,0,0,0,False
5.778408050537109,51,0,0,0,0,False
5.835901021957397,51,0,0,0,0,False
5.886220932006836,51,0,0,0,0,False
5.937613964080811,51,0,0,0,0,False
5.984034061431885,51,0,0,0,0,False
6.034695863723755,51,0,0,0,0,False
6.085922002792358,51,0,0,0,0,False
6.132006883621216,51,0,0,0,0,False
6.183548927307129,51,0,0,0,0,False
6.236219882965088,51,0,0,0,0,False
6.291575908660889,51,0,0,0,0,False
6.346112966537476,51,0,0,0,0,False
6.391583919525146,51,0,0,0,0,False
6.44207501411438,51,0,0,0,0,False
6.49534797668457,51,0,0,0,0,False
6.543571949005127,51,0,0,0,0,False
6.596126079559326,51,0,0,0,0,False
6.654216051101685,51,0,0,0,0,False
6.704284906387329,51,0,0,0,0,False
6.754374027252197,51,0,0,0,0,False
6.807651996612549,51,0,0,0,0,False
6.858875036239624,51,0,0,0,0,False
6.909772872924805,51,0,0,0,0,False
6.959465980529785,51,0,0,0,0,False
7.010487079620361,51,0,0,0,0,False
7.061923027038574,51,0,0,0,0,False
